,Winner,Pegs removed
4385,1,"[[(2, 2), (0, 2), (1, 2)], [(0, 0)], [(3, 3), (2, 3)], [(1, 4)], [(4, 4)], [(4, 0), (3, 0)], [(2, 1)]]"
4386,1,"[[(2, 1)], [(1, 2), (2, 2), (0, 2)], [(2, 3)], [(3, 3)], [(0, 0), (4, 0)], [(1, 4), (4, 4)], [(3, 0)]]"
4387,2,"[[(1, 2)], [(1, 4)], [(3, 0), (4, 0)], [(3, 3)], [(2, 1)], [(2, 2), (2, 3)], [(4, 4)], [(0, 0), (0, 2)]]"
4388,2,"[[(4, 0)], [(4, 4)], [(2, 3)], [(1, 2), (0, 2)], [(0, 0)], [(3, 0)], [(2, 1)], [(1, 4)], [(3, 3)], [(2, 2)]]"
4389,2,"[[(1, 4), (1, 2)], [(4, 0)], [(3, 3), (3, 0)], [(2, 2), (2, 3), (2, 1)], [(4, 4)], [(0, 0), (0, 2)]]"
4390,2,"[[(2, 3), (2, 2), (2, 1)], [(4, 0), (3, 0)], [(4, 4), (1, 4)], [(0, 2), (0, 0)], [(1, 2)], [(3, 3)]]"
4391,2,"[[(2, 1)], [(0, 2)], [(1, 2), (1, 4)], [(4, 0), (4, 4)], [(3, 3), (2, 3)], [(0, 0)], [(2, 2)], [(3, 0)]]"
4392,1,"[[(1, 4), (1, 2)], [(4, 0)], [(0, 0), (0, 2)], [(4, 4)], [(3, 3)], [(3, 0)], [(2, 1), (2, 2), (2, 3)]]"
4393,1,"[[(3, 3), (2, 3)], [(4, 4)], [(2, 1)], [(1, 4)], [(3, 0), (0, 0)], [(4, 0)], [(0, 2), (1, 2), (2, 2)]]"
4394,2,"[[(2, 1)], [(1, 2), (2, 2), (0, 2)], [(3, 0), (3, 3)], [(4, 0), (0, 0)], [(2, 3)], [(1, 4), (4, 4)]]"
4395,2,"[[(2, 1)], [(0, 2)], [(3, 3)], [(2, 2)], [(1, 2)], [(1, 4)], [(4, 4)], [(0, 0)], [(3, 0), (4, 0)], [(2, 3)]]"
4396,1,"[[(2, 3), (2, 1)], [(4, 4)], [(3, 0), (3, 3)], [(1, 4)], [(0, 2), (0, 0)], [(2, 2), (1, 2)], [(4, 0)]]"
4397,2,"[[(2, 3), (2, 1)], [(2, 2)], [(4, 0), (3, 0)], [(3, 3)], [(0, 2)], [(1, 2)], [(0, 0)], [(1, 4), (4, 4)]]"
4398,1,"[[(3, 3), (3, 0)], [(0, 0), (4, 0)], [(1, 2)], [(1, 4)], [(4, 4)], [(0, 2)], [(2, 1), (2, 2), (2, 3)]]"
4399,2,"[[(3, 0), (4, 0), (0, 0)], [(2, 3), (2, 1), (2, 2)], [(0, 2)], [(4, 4)], [(3, 3)], [(1, 2), (1, 4)]]"
4400,2,"[[(2, 1)], [(2, 2)], [(3, 3), (2, 3)], [(3, 0)], [(4, 0)], [(1, 2), (1, 4)], [(4, 4)], [(0, 0), (0, 2)]]"
4401,2,"[[(0, 2)], [(1, 4), (1, 2)], [(4, 0)], [(3, 0), (3, 3)], [(2, 3)], [(4, 4)], [(0, 0)], [(2, 1), (2, 2)]]"
4402,2,"[[(4, 0), (0, 0)], [(4, 4), (1, 4)], [(1, 2)], [(3, 0)], [(2, 1)], [(2, 2)], [(0, 2)], [(2, 3), (3, 3)]]"
4403,1,"[[(2, 1)], [(3, 3)], [(3, 0)], [(2, 2)], [(1, 2), (1, 4)], [(0, 0)], [(4, 0), (4, 4)], [(2, 3)], [(0, 2)]]"
4404,2,"[[(2, 1)], [(2, 3)], [(0, 2)], [(0, 0)], [(2, 2)], [(4, 0), (4, 4)], [(1, 4)], [(3, 3)], [(3, 0)], [(1, 2)]]"
4405,2,"[[(4, 4), (4, 0)], [(3, 3), (3, 0)], [(2, 2), (0, 2)], [(0, 0)], [(1, 2)], [(2, 3)], [(1, 4)], [(2, 1)]]"
4406,2,"[[(1, 4)], [(2, 1)], [(0, 0)], [(4, 4)], [(2, 3), (3, 3)], [(3, 0)], [(1, 2)], [(2, 2)], [(0, 2)], [(4, 0)]]"
4407,2,"[[(4, 0), (4, 4)], [(3, 0)], [(1, 4)], [(0, 0)], [(2, 3), (2, 1), (2, 2)], [(1, 2)], [(0, 2)], [(3, 3)]]"
4408,2,"[[(3, 0)], [(1, 4), (4, 4)], [(1, 2)], [(2, 2)], [(4, 0)], [(2, 1), (2, 3)], [(3, 3)], [(0, 0), (0, 2)]]"
4409,2,"[[(2, 2), (1, 2)], [(0, 2), (0, 0)], [(1, 4)], [(2, 3), (2, 1)], [(3, 0)], [(4, 0)], [(4, 4)], [(3, 3)]]"
4410,1,"[[(0, 0)], [(4, 0)], [(3, 0)], [(2, 1)], [(2, 3)], [(1, 4)], [(4, 4)], [(3, 3)], [(0, 2), (1, 2), (2, 2)]]"
4411,2,"[[(0, 2), (0, 0)], [(1, 2)], [(4, 4), (1, 4)], [(2, 1)], [(3, 0)], [(4, 0)], [(2, 3), (2, 2)], [(3, 3)]]"
4412,2,"[[(1, 2)], [(1, 4)], [(4, 4)], [(2, 3), (2, 1)], [(0, 0), (0, 2)], [(2, 2)], [(3, 3)], [(3, 0), (4, 0)]]"
4413,2,"[[(3, 0), (3, 3)], [(2, 1)], [(4, 4)], [(4, 0)], [(1, 4)], [(0, 0)], [(2, 2), (0, 2), (1, 2)], [(2, 3)]]"
4414,2,"[[(2, 2), (0, 2), (1, 2)], [(1, 4)], [(3, 0), (3, 3)], [(0, 0)], [(4, 4)], [(2, 3)], [(2, 1)], [(4, 0)]]"
4415,1,"[[(0, 2)], [(3, 3)], [(2, 1), (2, 3)], [(4, 4)], [(2, 2)], [(1, 2)], [(3, 0), (4, 0)], [(1, 4)], [(0, 0)]]"
4416,2,"[[(2, 2), (0, 2), (1, 2)], [(3, 0), (0, 0), (4, 0)], [(3, 3)], [(4, 4)], [(1, 4)], [(2, 1), (2, 3)]]"
4417,2,"[[(0, 2)], [(4, 4)], [(2, 1)], [(0, 0), (4, 0)], [(1, 4), (1, 2)], [(2, 3)], [(2, 2)], [(3, 0), (3, 3)]]"
4418,2,"[[(4, 4), (4, 0)], [(1, 4), (1, 2)], [(2, 2)], [(0, 2)], [(3, 3)], [(2, 1)], [(0, 0), (3, 0)], [(2, 3)]]"
4419,1,"[[(1, 4)], [(3, 3)], [(2, 3)], [(2, 2), (0, 2)], [(1, 2)], [(4, 4)], [(0, 0)], [(2, 1)], [(3, 0), (4, 0)]]"
4420,1,"[[(3, 3), (3, 0)], [(2, 2)], [(4, 4)], [(1, 2), (1, 4)], [(2, 1), (2, 3)], [(0, 2)], [(0, 0), (4, 0)]]"
4421,2,"[[(2, 1)], [(4, 4)], [(2, 3), (3, 3)], [(2, 2)], [(3, 0)], [(0, 0), (4, 0)], [(1, 2), (0, 2)], [(1, 4)]]"
4422,1,"[[(1, 2), (1, 4)], [(2, 1)], [(4, 4)], [(2, 2), (2, 3)], [(0, 2)], [(0, 0), (4, 0)], [(3, 0), (3, 3)]]"
4423,1,"[[(2, 3), (2, 2)], [(2, 1)], [(1, 2)], [(4, 4)], [(1, 4)], [(0, 0), (0, 2)], [(3, 0)], [(3, 3)], [(4, 0)]]"
4424,1,"[[(3, 0)], [(0, 0)], [(1, 2), (0, 2)], [(2, 2), (2, 1), (2, 3)], [(3, 3)], [(4, 4), (4, 0)], [(1, 4)]]"
4425,1,"[[(0, 2)], [(3, 3)], [(1, 2)], [(4, 4)], [(2, 3)], [(4, 0), (0, 0), (3, 0)], [(2, 2)], [(2, 1)], [(1, 4)]]"
4426,1,"[[(1, 2), (0, 2)], [(2, 2)], [(2, 3)], [(1, 4)], [(0, 0), (4, 0)], [(4, 4)], [(3, 3)], [(3, 0)], [(2, 1)]]"
4427,1,"[[(1, 4)], [(3, 3), (2, 3)], [(0, 2), (2, 2)], [(1, 2)], [(4, 4), (4, 0)], [(2, 1)], [(0, 0), (3, 0)]]"
4428,2,"[[(2, 1)], [(2, 3)], [(4, 0), (4, 4)], [(3, 3), (3, 0)], [(2, 2)], [(0, 0)], [(1, 2), (0, 2)], [(1, 4)]]"
4429,2,"[[(3, 3), (3, 0)], [(0, 2)], [(1, 2)], [(0, 0), (4, 0)], [(2, 2), (2, 1), (2, 3)], [(1, 4), (4, 4)]]"
4430,2,"[[(2, 1)], [(1, 4)], [(3, 0), (3, 3)], [(4, 0)], [(4, 4)], [(0, 0)], [(2, 3)], [(0, 2), (1, 2), (2, 2)]]"
4431,2,"[[(2, 1)], [(4, 0)], [(2, 2), (2, 3)], [(0, 2)], [(3, 3)], [(4, 4)], [(0, 0)], [(1, 4)], [(3, 0)], [(1, 2)]]"
4432,1,"[[(2, 1)], [(1, 4)], [(0, 0)], [(2, 3)], [(4, 4)], [(3, 3)], [(4, 0)], [(1, 2)], [(0, 2)], [(2, 2)], [(3, 0)]]"
4433,2,"[[(3, 0)], [(2, 2), (1, 2), (0, 2)], [(2, 1)], [(2, 3)], [(0, 0)], [(4, 0)], [(3, 3)], [(1, 4), (4, 4)]]"
4434,1,"[[(1, 2)], [(3, 0)], [(2, 1)], [(1, 4)], [(4, 4)], [(2, 2), (2, 3)], [(0, 0), (4, 0)], [(0, 2)], [(3, 3)]]"
4435,1,"[[(1, 2), (1, 4)], [(4, 4)], [(0, 0)], [(2, 1)], [(3, 3), (2, 3)], [(2, 2)], [(4, 0)], [(0, 2)], [(3, 0)]]"
4436,1,"[[(1, 4), (4, 4)], [(1, 2)], [(3, 0), (3, 3)], [(2, 3)], [(2, 2), (2, 1)], [(4, 0), (0, 0)], [(0, 2)]]"
4437,2,"[[(2, 1)], [(1, 2), (1, 4)], [(2, 3), (3, 3)], [(0, 0), (0, 2)], [(3, 0)], [(4, 0)], [(2, 2)], [(4, 4)]]"
4438,2,"[[(3, 3), (2, 3)], [(4, 0)], [(0, 0), (0, 2)], [(4, 4)], [(2, 1)], [(3, 0)], [(1, 4)], [(1, 2), (2, 2)]]"
4439,1,"[[(4, 4)], [(3, 3)], [(3, 0)], [(2, 3)], [(0, 0)], [(1, 2), (0, 2), (2, 2)], [(1, 4)], [(2, 1)], [(4, 0)]]"
4440,2,"[[(0, 2), (1, 2)], [(2, 3), (3, 3)], [(1, 4)], [(2, 2)], [(3, 0)], [(4, 0), (0, 0)], [(4, 4)], [(2, 1)]]"
4441,1,"[[(4, 0), (0, 0)], [(0, 2)], [(1, 4)], [(2, 2), (2, 1), (2, 3)], [(4, 4)], [(1, 2)], [(3, 0), (3, 3)]]"
4442,2,"[[(2, 1)], [(3, 0)], [(4, 4)], [(1, 4)], [(3, 3)], [(2, 3)], [(4, 0), (0, 0)], [(0, 2), (1, 2), (2, 2)]]"
4443,2,"[[(0, 2)], [(4, 4), (1, 4)], [(2, 1)], [(1, 2)], [(4, 0)], [(3, 3)], [(0, 0), (3, 0)], [(2, 2), (2, 3)]]"
4444,2,"[[(0, 0)], [(0, 2)], [(1, 4), (4, 4)], [(4, 0)], [(2, 1)], [(1, 2)], [(2, 3), (2, 2)], [(3, 0), (3, 3)]]"
4445,2,"[[(1, 2)], [(0, 0), (0, 2)], [(4, 0), (4, 4)], [(3, 3), (3, 0)], [(1, 4)], [(2, 1), (2, 2), (2, 3)]]"
4446,2,"[[(0, 0)], [(1, 2), (1, 4)], [(4, 4)], [(2, 3)], [(4, 0)], [(0, 2)], [(3, 3)], [(2, 1)], [(3, 0)], [(2, 2)]]"
4447,2,"[[(2, 1)], [(0, 0), (4, 0), (3, 0)], [(4, 4)], [(1, 4), (1, 2)], [(3, 3)], [(2, 2)], [(2, 3)], [(0, 2)]]"
4448,1,"[[(3, 0)], [(4, 4), (1, 4)], [(0, 2), (1, 2), (2, 2)], [(2, 1)], [(4, 0)], [(2, 3), (3, 3)], [(0, 0)]]"
4449,1,"[[(2, 3), (3, 3)], [(1, 2), (0, 2), (2, 2)], [(2, 1)], [(4, 4), (1, 4)], [(0, 0), (3, 0), (4, 0)]]"
4450,1,"[[(3, 3), (2, 3)], [(3, 0), (0, 0), (4, 0)], [(1, 4)], [(4, 4)], [(1, 2)], [(2, 1)], [(0, 2), (2, 2)]]"
4451,1,"[[(1, 4), (1, 2)], [(4, 0)], [(4, 4)], [(2, 1)], [(0, 0)], [(0, 2)], [(2, 3), (3, 3)], [(2, 2)], [(3, 0)]]"
4452,2,"[[(3, 3), (3, 0)], [(2, 1)], [(1, 2)], [(0, 0), (4, 0)], [(0, 2)], [(2, 2)], [(2, 3)], [(1, 4), (4, 4)]]"
4453,1,"[[(4, 0), (4, 4)], [(2, 3), (2, 2)], [(1, 2), (1, 4)], [(2, 1)], [(3, 0), (0, 0)], [(0, 2)], [(3, 3)]]"
4454,1,"[[(1, 4)], [(3, 3)], [(0, 2), (0, 0)], [(4, 4)], [(3, 0)], [(2, 1)], [(4, 0)], [(2, 3)], [(1, 2), (2, 2)]]"
4455,1,"[[(0, 0)], [(1, 2), (1, 4)], [(0, 2)], [(2, 2), (2, 1), (2, 3)], [(3, 3)], [(4, 4), (4, 0)], [(3, 0)]]"
4456,2,"[[(1, 2)], [(2, 2)], [(2, 1)], [(3, 3), (3, 0)], [(2, 3)], [(0, 0), (0, 2)], [(4, 0)], [(1, 4), (4, 4)]]"
4457,2,"[[(1, 4), (1, 2)], [(4, 0)], [(2, 2), (0, 2)], [(2, 1)], [(3, 0)], [(0, 0)], [(3, 3), (2, 3)], [(4, 4)]]"
4458,1,"[[(2, 3)], [(4, 0), (3, 0), (0, 0)], [(2, 2), (2, 1)], [(4, 4)], [(0, 2)], [(3, 3)], [(1, 2), (1, 4)]]"
4459,1,"[[(1, 2)], [(1, 4), (4, 4)], [(0, 2), (0, 0)], [(4, 0)], [(2, 2)], [(3, 0), (3, 3)], [(2, 1), (2, 3)]]"
4460,2,"[[(2, 1)], [(3, 0), (3, 3)], [(1, 2)], [(2, 2), (0, 2)], [(4, 0), (0, 0)], [(4, 4)], [(2, 3)], [(1, 4)]]"
4461,2,"[[(1, 4), (4, 4)], [(2, 1)], [(0, 0), (0, 2)], [(3, 3), (2, 3)], [(4, 0), (3, 0)], [(1, 2), (2, 2)]]"
4462,1,"[[(1, 4)], [(2, 1)], [(2, 2), (1, 2)], [(4, 4)], [(0, 0), (0, 2)], [(2, 3)], [(3, 0)], [(4, 0)], [(3, 3)]]"
4463,2,"[[(0, 0)], [(1, 4)], [(4, 4)], [(3, 0), (4, 0)], [(0, 2)], [(2, 2), (2, 1)], [(1, 2)], [(2, 3), (3, 3)]]"
4464,1,"[[(2, 1)], [(4, 4)], [(0, 0)], [(4, 0)], [(3, 3), (3, 0)], [(2, 2)], [(2, 3)], [(1, 4)], [(0, 2), (1, 2)]]"
4465,1,"[[(3, 3)], [(0, 2), (0, 0)], [(2, 2), (1, 2)], [(2, 1)], [(1, 4)], [(3, 0)], [(4, 0)], [(2, 3)], [(4, 4)]]"
4466,1,"[[(2, 1)], [(0, 2), (1, 2), (2, 2)], [(3, 3)], [(3, 0), (4, 0)], [(0, 0)], [(2, 3)], [(1, 4), (4, 4)]]"
4467,1,"[[(1, 4)], [(4, 4)], [(3, 0), (0, 0)], [(2, 1)], [(2, 3), (2, 2)], [(4, 0)], [(0, 2)], [(3, 3)], [(1, 2)]]"
4468,1,"[[(0, 2), (1, 2)], [(1, 4)], [(4, 4)], [(2, 3)], [(3, 3)], [(0, 0)], [(2, 2)], [(2, 1)], [(3, 0), (4, 0)]]"
4469,2,"[[(2, 1)], [(4, 4), (4, 0)], [(0, 2)], [(3, 3), (3, 0)], [(1, 2)], [(2, 2), (2, 3)], [(0, 0)], [(1, 4)]]"
4470,1,"[[(1, 2), (2, 2), (0, 2)], [(0, 0)], [(2, 1), (2, 3)], [(4, 0), (4, 4)], [(3, 0)], [(3, 3)], [(1, 4)]]"
4471,2,"[[(0, 0), (0, 2)], [(4, 4)], [(1, 2)], [(3, 3)], [(2, 3)], [(4, 0)], [(2, 2)], [(1, 4)], [(3, 0)], [(2, 1)]]"
4472,1,"[[(4, 4)], [(2, 1)], [(1, 2)], [(3, 3), (2, 3)], [(0, 2)], [(1, 4)], [(4, 0)], [(3, 0), (0, 0)], [(2, 2)]]"
4473,2,"[[(2, 1), (2, 2), (2, 3)], [(1, 2), (1, 4)], [(4, 4)], [(3, 3)], [(0, 0), (0, 2)], [(3, 0), (4, 0)]]"
4474,2,"[[(0, 0), (0, 2)], [(2, 1), (2, 2)], [(3, 0)], [(4, 4), (1, 4)], [(2, 3)], [(1, 2)], [(4, 0)], [(3, 3)]]"
4475,1,"[[(4, 4)], [(3, 0)], [(3, 3)], [(1, 2), (1, 4)], [(0, 0), (0, 2)], [(2, 2)], [(2, 1)], [(4, 0)], [(2, 3)]]"
4476,1,"[[(3, 0), (4, 0), (0, 0)], [(1, 2)], [(2, 3), (2, 1), (2, 2)], [(3, 3)], [(1, 4)], [(4, 4)], [(0, 2)]]"
4477,1,"[[(3, 3)], [(2, 1)], [(4, 4), (4, 0)], [(1, 4)], [(2, 3), (2, 2)], [(1, 2), (0, 2)], [(0, 0), (3, 0)]]"
4478,2,"[[(4, 4), (1, 4)], [(1, 2)], [(2, 1)], [(2, 2)], [(4, 0)], [(0, 2)], [(3, 0), (0, 0)], [(2, 3), (3, 3)]]"
4479,1,"[[(4, 0)], [(3, 0)], [(2, 3)], [(4, 4)], [(0, 0)], [(1, 4), (1, 2)], [(3, 3)], [(0, 2), (2, 2)], [(2, 1)]]"
4480,1,"[[(2, 3)], [(0, 0)], [(4, 0), (4, 4)], [(0, 2)], [(3, 0)], [(3, 3)], [(1, 4)], [(1, 2)], [(2, 1), (2, 2)]]"
4481,2,"[[(1, 4)], [(0, 2)], [(2, 1)], [(0, 0)], [(4, 4), (4, 0)], [(3, 0), (3, 3)], [(2, 3)], [(1, 2), (2, 2)]]"
4482,1,"[[(0, 2)], [(2, 3), (2, 2), (2, 1)], [(3, 0), (0, 0), (4, 0)], [(1, 4)], [(4, 4)], [(3, 3)], [(1, 2)]]"
4483,2,"[[(3, 0), (3, 3)], [(2, 2), (0, 2), (1, 2)], [(2, 3)], [(4, 4)], [(4, 0)], [(2, 1)], [(0, 0)], [(1, 4)]]"
4484,2,"[[(3, 3)], [(2, 1)], [(0, 0), (0, 2)], [(1, 4), (4, 4)], [(2, 3)], [(2, 2)], [(3, 0), (4, 0)], [(1, 2)]]"
4485,1,"[[(4, 0), (3, 0)], [(1, 4)], [(0, 2), (2, 2)], [(1, 2)], [(2, 1)], [(3, 3)], [(2, 3)], [(4, 4)], [(0, 0)]]"
4486,1,"[[(0, 2), (2, 2)], [(1, 2)], [(3, 3)], [(1, 4)], [(2, 3)], [(3, 0)], [(0, 0)], [(4, 0), (4, 4)], [(2, 1)]]"
4487,2,"[[(0, 2), (0, 0)], [(1, 2), (1, 4)], [(3, 0), (3, 3)], [(4, 4)], [(2, 2), (2, 1), (2, 3)], [(4, 0)]]"
4488,1,"[[(3, 3), (2, 3)], [(0, 0), (0, 2)], [(2, 1)], [(2, 2)], [(1, 4), (1, 2)], [(3, 0)], [(4, 0), (4, 4)]]"
4489,2,"[[(2, 1), (2, 2), (2, 3)], [(0, 2), (1, 2)], [(1, 4)], [(4, 4)], [(4, 0)], [(3, 0)], [(0, 0)], [(3, 3)]]"
4490,2,"[[(1, 4)], [(0, 2), (0, 0)], [(2, 2), (2, 1), (2, 3)], [(1, 2)], [(3, 0), (3, 3)], [(4, 0), (4, 4)]]"
4491,1,"[[(4, 4), (1, 4)], [(0, 2)], [(4, 0)], [(2, 3), (2, 1), (2, 2)], [(3, 3), (3, 0)], [(1, 2)], [(0, 0)]]"
4492,1,"[[(0, 2), (1, 2), (2, 2)], [(2, 1)], [(1, 4)], [(4, 4)], [(2, 3)], [(0, 0), (3, 0), (4, 0)], [(3, 3)]]"
4493,2,"[[(3, 0)], [(2, 2), (0, 2)], [(3, 3), (2, 3)], [(1, 2)], [(4, 4), (4, 0)], [(1, 4)], [(0, 0)], [(2, 1)]]"
4494,1,"[[(4, 4), (1, 4)], [(0, 0), (0, 2)], [(4, 0), (3, 0)], [(3, 3)], [(2, 2)], [(1, 2)], [(2, 1), (2, 3)]]"
4495,1,"[[(3, 0)], [(4, 4), (1, 4)], [(4, 0)], [(2, 1)], [(0, 0), (0, 2)], [(3, 3), (2, 3)], [(1, 2), (2, 2)]]"
4496,1,"[[(0, 0)], [(3, 0)], [(4, 4), (4, 0)], [(0, 2)], [(2, 3)], [(3, 3)], [(1, 4)], [(2, 1)], [(1, 2), (2, 2)]]"
4497,1,"[[(4, 0), (4, 4)], [(2, 2)], [(0, 2)], [(2, 1)], [(0, 0), (3, 0)], [(1, 2)], [(3, 3)], [(1, 4)], [(2, 3)]]"
4498,1,"[[(2, 2), (2, 3), (2, 1)], [(1, 2)], [(4, 4), (4, 0)], [(1, 4)], [(3, 0)], [(3, 3)], [(0, 0), (0, 2)]]"
4499,1,"[[(3, 3)], [(0, 2), (0, 0)], [(2, 3)], [(3, 0)], [(4, 4)], [(2, 2)], [(2, 1)], [(4, 0)], [(1, 2), (1, 4)]]"
4500,1,"[[(0, 0)], [(1, 4)], [(3, 3)], [(1, 2)], [(4, 0)], [(2, 2)], [(3, 0)], [(2, 1)], [(4, 4)], [(2, 3)], [(0, 2)]]"
4501,1,"[[(3, 3), (3, 0)], [(2, 3), (2, 1)], [(4, 4)], [(1, 4)], [(4, 0)], [(0, 2), (0, 0)], [(1, 2), (2, 2)]]"
4502,2,"[[(4, 4), (4, 0)], [(1, 4), (1, 2)], [(2, 2)], [(3, 3)], [(2, 1)], [(2, 3)], [(3, 0)], [(0, 0), (0, 2)]]"
4503,2,"[[(0, 2), (1, 2)], [(2, 3), (2, 2), (2, 1)], [(4, 0), (0, 0)], [(3, 0)], [(3, 3)], [(1, 4), (4, 4)]]"
4504,2,"[[(3, 0)], [(3, 3)], [(4, 4), (4, 0)], [(0, 0)], [(1, 4), (1, 2)], [(2, 3)], [(2, 1)], [(0, 2), (2, 2)]]"
4505,1,"[[(4, 4)], [(1, 4)], [(1, 2)], [(2, 3)], [(2, 1)], [(2, 2)], [(3, 0), (4, 0), (0, 0)], [(0, 2)], [(3, 3)]]"
4506,2,"[[(1, 4)], [(2, 1), (2, 3)], [(0, 2)], [(3, 0), (0, 0), (4, 0)], [(2, 2)], [(4, 4)], [(1, 2)], [(3, 3)]]"
4507,1,"[[(2, 2), (2, 1)], [(0, 0), (4, 0)], [(1, 2)], [(0, 2)], [(1, 4), (4, 4)], [(3, 0)], [(2, 3), (3, 3)]]"
4508,1,"[[(0, 0), (0, 2)], [(1, 2)], [(1, 4)], [(4, 0), (4, 4)], [(2, 3)], [(3, 0)], [(2, 1)], [(2, 2)], [(3, 3)]]"
4509,1,"[[(1, 4)], [(1, 2), (2, 2), (0, 2)], [(2, 1)], [(3, 3), (3, 0)], [(4, 0), (4, 4)], [(0, 0)], [(2, 3)]]"
4510,1,"[[(0, 2), (0, 0)], [(1, 4)], [(4, 0)], [(4, 4)], [(1, 2)], [(3, 0), (3, 3)], [(2, 1), (2, 2), (2, 3)]]"
4511,1,"[[(3, 3)], [(3, 0), (0, 0), (4, 0)], [(2, 2)], [(1, 4), (1, 2)], [(2, 3), (2, 1)], [(4, 4)], [(0, 2)]]"
4512,1,"[[(2, 3), (3, 3)], [(4, 4), (1, 4)], [(4, 0)], [(1, 2)], [(2, 1)], [(0, 2)], [(3, 0)], [(2, 2)], [(0, 0)]]"
4513,1,"[[(2, 2)], [(4, 0)], [(2, 3), (2, 1)], [(4, 4)], [(1, 4)], [(1, 2)], [(3, 3)], [(3, 0)], [(0, 0), (0, 2)]]"
4514,2,"[[(3, 3), (2, 3)], [(2, 1)], [(4, 4)], [(0, 0), (0, 2)], [(4, 0)], [(1, 4), (1, 2)], [(2, 2)], [(3, 0)]]"
4515,1,"[[(1, 2), (2, 2), (0, 2)], [(1, 4)], [(3, 0)], [(3, 3)], [(4, 4)], [(2, 1), (2, 3)], [(0, 0), (4, 0)]]"
4516,1,"[[(4, 0)], [(3, 0), (0, 0)], [(1, 4)], [(3, 3), (2, 3)], [(2, 1)], [(2, 2)], [(1, 2)], [(0, 2)], [(4, 4)]]"
4517,1,"[[(2, 1), (2, 2)], [(0, 0), (3, 0), (4, 0)], [(4, 4)], [(1, 4)], [(2, 3)], [(3, 3)], [(0, 2), (1, 2)]]"
4518,2,"[[(2, 1)], [(0, 2), (2, 2), (1, 2)], [(0, 0)], [(3, 0)], [(2, 3)], [(4, 0)], [(1, 4), (4, 4)], [(3, 3)]]"
4519,2,"[[(2, 1)], [(1, 4)], [(4, 0)], [(4, 4)], [(1, 2)], [(2, 3), (3, 3)], [(3, 0)], [(0, 2)], [(2, 2)], [(0, 0)]]"
4520,1,"[[(2, 3)], [(2, 1)], [(3, 3)], [(1, 4)], [(4, 0)], [(3, 0)], [(0, 2), (0, 0)], [(4, 4)], [(1, 2), (2, 2)]]"
4521,2,"[[(1, 2)], [(2, 3), (2, 2), (2, 1)], [(3, 0)], [(1, 4)], [(4, 4)], [(4, 0)], [(3, 3)], [(0, 0), (0, 2)]]"
4522,2,"[[(2, 3)], [(0, 0), (4, 0), (3, 0)], [(2, 1)], [(4, 4), (1, 4)], [(0, 2)], [(1, 2)], [(3, 3)], [(2, 2)]]"
4523,1,"[[(1, 2), (1, 4)], [(0, 2), (2, 2)], [(3, 3), (3, 0)], [(2, 1)], [(2, 3)], [(4, 4)], [(0, 0), (4, 0)]]"
4524,1,"[[(4, 4), (4, 0)], [(3, 0)], [(2, 1)], [(2, 3)], [(1, 4)], [(1, 2)], [(0, 0)], [(3, 3)], [(0, 2), (2, 2)]]"
4525,2,"[[(2, 1)], [(0, 0), (3, 0)], [(2, 2), (0, 2)], [(3, 3)], [(2, 3)], [(4, 0)], [(4, 4)], [(1, 2), (1, 4)]]"
4526,1,"[[(1, 4), (4, 4)], [(0, 2), (1, 2)], [(3, 3)], [(2, 1)], [(2, 3)], [(4, 0)], [(0, 0)], [(3, 0)], [(2, 2)]]"
4527,2,"[[(2, 1), (2, 2)], [(0, 2)], [(0, 0)], [(2, 3), (3, 3)], [(1, 4)], [(3, 0)], [(1, 2)], [(4, 0), (4, 4)]]"
4528,2,"[[(4, 4), (1, 4)], [(2, 1)], [(1, 2)], [(2, 3)], [(4, 0)], [(3, 3)], [(2, 2), (0, 2)], [(0, 0), (3, 0)]]"
4529,2,"[[(2, 1)], [(3, 3)], [(1, 2)], [(0, 0)], [(4, 0)], [(4, 4)], [(2, 2), (2, 3)], [(1, 4)], [(3, 0)], [(0, 2)]]"
4530,1,"[[(1, 4)], [(3, 0)], [(0, 2)], [(2, 2)], [(4, 0), (4, 4)], [(0, 0)], [(3, 3)], [(1, 2)], [(2, 1), (2, 3)]]"
4531,2,"[[(2, 2), (1, 2)], [(2, 3), (3, 3)], [(0, 0)], [(2, 1)], [(1, 4)], [(0, 2)], [(4, 4)], [(3, 0), (4, 0)]]"
4532,1,"[[(4, 0), (4, 4)], [(2, 3), (3, 3)], [(3, 0)], [(2, 2), (2, 1)], [(0, 2)], [(0, 0)], [(1, 2), (1, 4)]]"
4533,2,"[[(0, 0)], [(2, 1)], [(4, 0)], [(4, 4)], [(3, 0)], [(0, 2)], [(1, 4)], [(1, 2)], [(3, 3)], [(2, 2), (2, 3)]]"
4534,2,"[[(3, 0), (4, 0), (0, 0)], [(2, 2), (1, 2), (0, 2)], [(2, 3), (3, 3)], [(1, 4)], [(4, 4)], [(2, 1)]]"
4535,2,"[[(1, 4)], [(4, 0)], [(2, 2)], [(4, 4)], [(3, 0), (3, 3)], [(2, 1)], [(0, 0)], [(0, 2)], [(2, 3)], [(1, 2)]]"
4536,2,"[[(1, 2), (0, 2)], [(2, 3), (3, 3)], [(0, 0)], [(1, 4), (4, 4)], [(2, 1)], [(3, 0)], [(2, 2)], [(4, 0)]]"
